Artist,Album,Track,Time,day,genre
Weezer,Pinkerton,Falling for You,12/15/20 4:45,Tuesday,punk
Weezer,Pinkerton,Pink Triangle,12/15/20 4:41,Tuesday,punk
Weezer,Pinkerton,El Scorcho,12/15/20 4:37,Tuesday,punk
Weezer,Pinkerton,The Good Life,12/15/20 4:33,Tuesday,punk
Weezer,Pinkerton,Across the Sea,12/15/20 4:28,Tuesday,punk
Weezer,Pinkerton,Why Bother?,12/15/20 4:26,Tuesday,punk
Weezer,Pinkerton,No Other One,12/15/20 4:23,Tuesday,punk
Weezer,Pinkerton,Getchoo,12/15/20 4:20,Tuesday,punk
Weezer,Pinkerton,Tired of Sex,12/15/20 4:17,Tuesday,punk
Weezer,Weezer (Green Album),O Girlfriend,12/15/20 4:13,Tuesday,punk
Weezer,Weezer (Green Album),Glorious Day,12/15/20 4:11,Tuesday,punk
Weezer,Weezer (Green Album),Simple Pages,12/15/20 4:08,Tuesday,punk
Weezer,Weezer (Green Album),Smile,12/15/20 4:05,Tuesday,punk
Weezer,Weezer (Green Album),Knock-Down Drag-Out,12/15/20 4:03,Tuesday,punk
Weezer,Weezer (Green Album),Crab,12/15/20 4:00,Tuesday,punk
Weezer,Weezer (Green Album),Island in the Sun,12/15/20 3:57,Tuesday,punk
Weezer,Weezer (Green Album),Hash Pipe,12/15/20 3:54,Tuesday,punk
Weezer,Weezer (Green Album),Photograph,12/15/20 3:52,Tuesday,punk
Weezer,Weezer (Green Album),Don't Let Go,12/15/20 3:49,Tuesday,punk
blink-182,Dude Ranch,I'm Sorry,12/15/20 3:27,Tuesday,punk
blink-182,Dude Ranch,Lemmings,12/15/20 3:24,Tuesday,punk
blink-182,Dude Ranch,Degenerate,12/15/20 3:22,Tuesday,punk
blink-182,Dude Ranch,A New Hope,12/15/20 3:18,Tuesday,punk
blink-182,Dude Ranch,Josie,12/15/20 3:15,Tuesday,punk
blink-182,Dude Ranch,Emo,12/15/20 3:12,Tuesday,punk
blink-182,Dude Ranch,Apple Shampoo,12/15/20 3:09,Tuesday,punk
blink-182,Dude Ranch,Untitled,12/15/20 3:06,Tuesday,punk
blink-182,Dude Ranch,Enthused,12/15/20 3:03,Tuesday,punk
blink-182,Dude Ranch,Waggy,12/15/20 3:00,Tuesday,punk
blink-182,Dude Ranch,Dick Lips,12/15/20 2:57,Tuesday,punk
blink-182,Dude Ranch,Boring,12/15/20 2:55,Tuesday,punk
blink-182,Dude Ranch,Dammit,12/15/20 2:53,Tuesday,punk
blink-182,Dude Ranch,Voyeur,12/15/20 2:50,Tuesday,punk
blink-182,Dude Ranch,Pathetic,12/15/20 2:47,Tuesday,punk
blink-182,Greatest Hits,Josie,12/15/20 2:43,Tuesday,punk
blink-182,Greatest Hits,Dammit,12/15/20 2:40,Tuesday,punk
blink-182,Greatest Hits,M+M's,12/15/20 2:38,Tuesday,punk
blink-182,Greatest Hits,Carousel,12/15/20 2:35,Tuesday,punk
blink-182,I Won't Be Home For Christmas,I Won't Be Home for Christmas,12/15/20 2:04,Tuesday,punk
blink-182,Greatest Hits,Aliens Exist - Live in L.A.,12/15/20 2:01,Tuesday,punk
blink-182,Greatest Hits,Another Girl Another Planet,12/15/20 1:58,Tuesday,punk
blink-182,Greatest Hits,Not Now,12/15/20 1:54,Tuesday,punk
blink-182,Greatest Hits,Always,12/15/20 1:49,Tuesday,punk
blink-182,Greatest Hits,Down,12/15/20 1:45,Tuesday,punk
blink-182,Greatest Hits,I Miss You,12/15/20 1:42,Tuesday,punk
blink-182,Greatest Hits,Feeling This,12/15/20 1:39,Tuesday,punk
blink-182,Greatest Hits,Stay Together for the Kids,12/15/20 1:35,Tuesday,punk
blink-182,Greatest Hits,First Date,12/15/20 1:32,Tuesday,punk
blink-182,Greatest Hits,The Rock Show,12/15/20 1:29,Tuesday,punk
blink-182,Greatest Hits,Man Overboard,12/15/20 1:26,Tuesday,punk
blink-182,Greatest Hits,Adam's Song,12/15/20 1:22,Tuesday,punk
blink-182,Greatest Hits,All the Small Things,12/15/20 1:19,Tuesday,punk
blink-182,Greatest Hits,What's My Age Again?,12/15/20 1:17,Tuesday,punk
blink-182,Greatest Hits,Josie,12/15/20 1:14,Tuesday,punk
blink-182,Greatest Hits,Dammit,12/15/20 1:11,Tuesday,punk
blink-182,Greatest Hits,M+M's,12/15/20 1:08,Tuesday,punk
blink-182,Greatest Hits,Carousel,12/15/20 1:05,Tuesday,punk
And So I Watch You From Afar,The Endless Shimmering,Chrysalism,12/13/20 22:03,Sunday,rock
And So I Watch You From Afar,The Endless Shimmering,I'll Share a Life,12/13/20 21:57,Sunday,rock
And So I Watch You From Afar,The Endless Shimmering,Mullally,12/13/20 21:53,Sunday,rock
And So I Watch You From Afar,The Endless Shimmering,The Endless Shimmering,12/13/20 21:48,Sunday,rock
And So I Watch You From Afar,The Endless Shimmering,All I Need is Space,12/13/20 21:44,Sunday,rock
And So I Watch You From Afar,The Endless Shimmering,Dying Giants,12/13/20 21:37,Sunday,rock
And So I Watch You From Afar,The Endless Shimmering,Terrors of Pleasure,12/13/20 21:07,Sunday,rock
And So I Watch You From Afar,The Endless Shimmering,A Slow Unfolding of Wings,12/13/20 21:03,Sunday,rock
And So I Watch You From Afar,The Endless Shimmering,Three Triangles,12/13/20 20:58,Sunday,rock
Alkaline Trio,Good Mourning,If We Never Go Inside,12/13/20 1:17,Sunday,indie
Alkaline Trio,Good Mourning,Donner Party (All Night),12/13/20 1:06,Sunday,indie
Alkaline Trio,Good Mourning,Blue Carolina,12/13/20 1:03,Sunday,indie
Alkaline Trio,Good Mourning,Every Thug Needs A Lady,12/13/20 1:01,Sunday,indie
Alkaline Trio,Good Mourning,Fatally Yours,12/13/20 0:58,Sunday,indie
Alkaline Trio,Good Mourning,Emma,12/13/20 0:56,Sunday,indie
Alkaline Trio,Good Mourning,All On Black,12/13/20 0:52,Sunday,indie
Alkaline Trio,Good Mourning,Continental,12/13/20 0:48,Sunday,indie
Alkaline Trio,Good Mourning,One Hundred Stories,12/13/20 0:44,Sunday,indie
Alkaline Trio,Good Mourning,We've Had Enough,12/13/20 0:42,Sunday,indie
Alkaline Trio,Good Mourning,This Could Be Love,12/13/20 0:38,Sunday,indie
And So I Watch You From Afar,The Endless Shimmering,The Endless Shimmering,12/13/20 0:15,Sunday,rock
Totorro,Come to Mexico,Yaaaago,12/12/20 22:55,Saturday,indie
And So I Watch You From Afar,And So I Watch You From Afar,Don't Waste Time Doing Things You Hate,12/12/20 17:08,Saturday,rock
Slint,spiderland (remastered),Nosferatu Man - basement practice,12/11/20 21:25,Friday,rock
Slint,spiderland (remastered),washer - remastered,12/11/20 21:16,Friday,rock
Radiohead,OK Computer OKNOTOK 1997 2017,Electioneering,12/11/20 21:12,Friday,rock
The Modern Lovers,The Modern Lovers,Roadrunner,12/11/20 21:04,Friday,alternative
Sonic Youth,Rather Ripped,Incinerate,12/11/20 20:59,Friday,punk
Archers of Loaf,Talking Over Talk / Cruel Reminder,Talking Over Talk,12/11/20 20:56,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Powerwalker - A Day in The Park Compilation,12/11/20 20:53,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Quinn Beast - 7 Version,12/11/20 20:49,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Ethel Merman - Merge 7 Version,12/11/20 20:46,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),What Did You Expect? - Merge 7 Version,12/11/20 20:43,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Tatyana - Alias 7 Version,12/11/20 20:38,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Bathroom - Alias 7 Version,12/11/20 20:36,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Web in Front - Alias 7 Version,12/11/20 20:34,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),South Carolina - Stay Free! 7 Version,12/11/20 20:31,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Wrong - Stay Free! 7 Version,12/11/20 20:27,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),All Hail the Black Market - Vs. The Greatest of All Time,12/11/20 20:23,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Revenge - Vs. The Greatest of All Time,12/11/20 20:19,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Freezing Point - Vs. The Greatest of All Time,12/11/20 20:17,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Lowest Part Is Free - Vs. The Greatest of All Time,12/11/20 20:14,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Audiowhore - Vs. The Greatest of All Time,12/11/20 20:09,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Slow Worm,12/11/20 20:06,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Backwash,12/11/20 20:02,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Toast,12/11/20 19:51,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Sick File,12/11/20 19:49,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Learo You're a Hole,12/11/20 19:45,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Plumb Line,12/11/20 19:43,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Fat,12/11/20 19:42,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Hate Paste,12/11/20 19:39,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Might,12/11/20 19:37,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),You and Me,12/11/20 19:34,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Wrong,12/11/20 19:30,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Last Word,12/11/20 19:27,Friday,punk
Archers of Loaf,Icky Mettle (Deluxe Reissue),Web in Front,12/11/20 19:24,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Jinx Removing (alt),12/11/20 19:20,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Do You Still Hate Me? (alt),12/11/20 19:17,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Boxcar (alt),12/11/20 19:15,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),The Boat Dreams From The Hill (alt),12/11/20 19:12,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),In Sadding Around,12/11/20 19:08,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Jinx Removing,12/11/20 19:05,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),West Bay Invitational,12/11/20 19:01,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Do You Still Hate Me?,12/11/20 18:58,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Condition Oakland,12/11/20 18:53,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Ashtray Monument,12/11/20 18:50,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Boxcar,12/11/20 16:30,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),Indictment,12/11/20 16:28,Friday,punk
Jawbreaker,24 Hour Revenge Therapy (Remastered),The Boat Dreams from the Hill,12/11/20 15:28,Friday,punk
Jawbreaker,Bivouac (Remastered),Chesterfield King,12/11/20 15:24,Friday,punk
Jawbreaker,Unfun (2010 Remastered Edition),Want,12/10/20 22:19,Thursday,punk
Jawbreaker,Dear You,Unlisted Track,12/10/20 22:16,Thursday,punk
Jawbreaker,Dear You,Basilica,12/10/20 22:10,Thursday,punk
Jawbreaker,Dear You,Sluttering (May 4th),12/10/20 22:06,Thursday,punk
Jawbreaker,Dear You,Bad Scene Everyone's Fault,12/10/20 22:04,Thursday,punk
Jawbreaker,Dear You,Jet Black,12/10/20 21:59,Thursday,punk
Jawbreaker,Dear You,Lurker II: Dark Son Of Night,12/10/20 21:55,Thursday,punk
Jawbreaker,Dear You,Jet Black,12/10/20 20:53,Thursday,punk
Jawbreaker,Dear You,Oyster,12/10/20 20:49,Thursday,punk
Jawbreaker,Dear You,Chemistry,12/10/20 20:45,Thursday,punk
Jawbreaker,Dear You,Accident Prone,12/10/20 20:39,Thursday,punk
Jawbreaker,Dear You,Fireman,12/10/20 20:35,Thursday,punk
Jawbreaker,Dear You,I Love You So Much It's Killing Us Both,12/10/20 20:32,Thursday,punk
The Who,Live At Leeds (2010 Super Deluxe Edition),I Can't Explain - 40th Anniversary Version - Live At Leeds,12/10/20 17:57,Thursday,rock
The Who,Live At Leeds (2010 Super Deluxe Edition),Heaven And Hell - 40th Anniversary Version - Live At Leeds,12/10/20 17:51,Thursday,rock
The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,Venus in Furs,12/10/20 17:32,Thursday,electronic
Wilco,Yankee Hotel Foxtrot,Jesus Etc.,12/10/20 17:16,Thursday,punk
George Harrison,All Things Must Pass (Remastered 2014),All Things Must Pass - Remastered 2014,12/10/20 17:09,Thursday,rock
Neil Young,Rust Never Sleeps,My My Hey Hey (Out of the Blue) - 2016 Remaster,12/10/20 17:05,Thursday,rock
The Velvet Underground,The Velvet Underground (45th Anniversary),After Hours,12/10/20 17:01,Thursday,electronic
The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,Heroin,12/10/20 16:36,Thursday,electronic
The Who,Who's Next,Baba O'Riley,12/10/20 16:26,Thursday,rock
Neil Young,Harvest (2009 Remaster),The Needle and the Damage Done - 2009 Remaster,12/10/20 16:18,Thursday,rock
The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,I'm Waiting for the Man,12/10/20 16:13,Thursday,electronic
Faces,Ooh La La,Ooh La La,12/10/20 16:10,Thursday,rock
Alkaline Trio,Maybe I'll Catch Fire,Radio,12/10/20 4:05,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,Radio,12/10/20 3:54,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,5-3-10-4,12/10/20 3:51,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,She Took Him to the Lake,12/10/20 3:48,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,Tuck Me in,12/10/20 3:46,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,Maybe I'll Catch Fire,12/10/20 3:43,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,Sleepyhead,12/10/20 3:39,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,Fuck You Aurora,12/10/20 3:34,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,You've Got So Far to Go,12/10/20 2:58,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,Madam Me,12/10/20 2:55,Thursday,indie
Alkaline Trio,Maybe I'll Catch Fire,Keep 'em Coming,12/10/20 2:51,Thursday,indie
Alkaline Trio,From Here to Infirmary,Crawl,12/10/20 2:46,Thursday,indie
Alkaline Trio,From Here to Infirmary,Trucks and Trains,12/10/20 2:43,Thursday,indie
Alkaline Trio,From Here to Infirmary,Bloodied Up,12/10/20 2:40,Thursday,indie
Alkaline Trio,From Here to Infirmary,I'm Dying Tomorrow,12/10/20 2:38,Thursday,indie
Alkaline Trio,From Here to Infirmary,Armageddon,12/10/20 2:35,Thursday,indie
Alkaline Trio,From Here to Infirmary,You're Dead,12/10/20 2:31,Thursday,indie
Alkaline Trio,From Here to Infirmary,Steamer Trunk,12/10/20 2:29,Thursday,indie
Alkaline Trio,From Here to Infirmary,Another Innocent Girl,12/10/20 2:25,Thursday,indie
Alkaline Trio,From Here to Infirmary,Stupid Kid,12/10/20 2:23,Thursday,indie
Alkaline Trio,From Here to Infirmary,Take Lots With Alcohol,12/10/20 2:19,Thursday,indie
Alkaline Trio,From Here to Infirmary,Mr. Chainsaw,12/10/20 2:16,Thursday,indie
Alkaline Trio,From Here to Infirmary,Private Eye,12/10/20 2:13,Thursday,indie
The Kinks,Lola vs. Powerman and the Moneygoround Pt. One + Percy,Top of the Pops - 2014 Remastered Version,12/9/20 21:53,Wednesday,rock
The Kinks,Lola vs. Powerman and the Moneygoround Pt. One + Percy,Lola - Coca Cola Version;2014 Remaster,12/9/20 21:49,Wednesday,rock
The Kinks,Lola vs. Powerman and the Moneygoround Pt. One + Percy,Get Back In Line - Stereo; 2014 Remastered Version,12/9/20 21:46,Wednesday,rock
The Kinks,Lola vs. Powerman and the Moneygoround Pt. One + Percy,Denmark Street - 2014 Remaster,12/9/20 21:44,Wednesday,rock
The Kinks,Lola vs. Powerman and the Moneygoround Pt. One + Percy,Strangers - Stereo;2014 Remastered Version,12/9/20 21:41,Wednesday,rock
The Kinks,Lola vs. Powerman and the Moneygoround Pt. One + Percy,The Contenders - 2014 Remastered Version,12/9/20 21:38,Wednesday,rock
The Who,My Generation,My Generation - Stereo Version,12/9/20 21:34,Wednesday,rock
The Velvet Underground,The Velvet Underground & Nico 45th Anniversary,Heroin,12/9/20 21:18,Wednesday,electronic
Alkaline Trio,Maybe I'll Catch Fire,Radio,12/9/20 18:22,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,5-3-10-4,12/9/20 18:19,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,She Took Him to the Lake,12/9/20 18:17,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,Tuck Me in,12/9/20 18:14,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,Maybe I'll Catch Fire,12/9/20 18:11,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,Sleepyhead,12/9/20 17:51,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,Fuck You Aurora,12/9/20 17:46,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,You've Got So Far to Go,12/9/20 17:43,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,Madam Me,12/9/20 17:40,Wednesday,indie
Alkaline Trio,Maybe I'll Catch Fire,Keep 'em Coming,12/9/20 17:36,Wednesday,indie
The Lawrence Arms,Apathy and Exhaustion,I'll Take What's in the Box Monty,12/8/20 20:55,Tuesday,rock
The Lawrence Arms,Apathy and Exhaustion,The Corpses of Our Motivations,12/8/20 20:52,Tuesday,rock
The Lawrence Arms,Apathy and Exhaustion,Brickwall Views,12/8/20 20:48,Tuesday,rock
The Lawrence Arms,Apathy and Exhaustion,Boatless Booze Cruise Part 1,12/8/20 20:44,Tuesday,rock
The Lawrence Arms,Apathy and Exhaustion,Your Gravest Words,12/8/20 20:40,Tuesday,rock
The Lawrence Arms,Apathy and Exhaustion,Navigating the Windward Passage,12/8/20 20:37,Tuesday,rock
The Lawrence Arms,Apathy and Exhaustion,The First Eviction Notice,12/8/20 20:34,Tuesday,rock
The Lawrence Arms,Apathy and Exhaustion,Porno and Snuff Films,12/8/20 20:31,Tuesday,rock
Weezer,Pinkerton,Butterfly,12/7/20 22:05,Monday,punk
Weezer,Pinkerton,Falling for You,12/7/20 22:01,Monday,punk
Weezer,Pinkerton,Pink Triangle,12/7/20 21:57,Monday,punk
Weezer,Pinkerton,El Scorcho,12/7/20 21:53,Monday,punk
Weezer,Pinkerton,The Good Life,12/7/20 21:49,Monday,punk
Weezer,Pinkerton,Across the Sea,12/7/20 21:45,Monday,punk
Weezer,Pinkerton,Why Bother?,12/7/20 21:42,Monday,punk
Weezer,Pinkerton,No Other One,12/7/20 21:39,Monday,punk
Weezer,Pinkerton,Getchoo,12/7/20 21:36,Monday,punk
Weezer,Pinkerton,Tired of Sex,12/7/20 21:33,Monday,punk
Weezer,Weezer (Green Album),O Girlfriend,12/7/20 21:30,Monday,punk
Weezer,Weezer (Green Album),Glorious Day,12/7/20 21:27,Monday,punk
Weezer,Weezer (Green Album),Simple Pages,12/7/20 21:24,Monday,punk
Weezer,Weezer (Green Album),Smile,12/7/20 21:21,Monday,punk
Weezer,Weezer (Green Album),Knock-Down Drag-Out,12/7/20 21:19,Monday,punk
Weezer,Weezer (Green Album),Crab,12/7/20 21:17,Monday,punk
Weezer,Weezer (Green Album),Hash Pipe,12/7/20 21:13,Monday,punk
Weezer,Weezer (Green Album),Photograph,12/7/20 21:10,Monday,punk
Weezer,Weezer (Green Album),Don't Let Go,12/7/20 21:08,Monday,punk
Alkaline Trio,Goddamnit!,Cringe,12/7/20 19:54,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,Radio,12/7/20 19:50,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,5-3-10-4,12/7/20 19:47,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,She Took Him to the Lake,12/7/20 19:44,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,Tuck Me in,12/7/20 19:41,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,Maybe I'll Catch Fire,12/7/20 19:38,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,Sleepyhead,12/7/20 19:34,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,Fuck You Aurora,12/7/20 19:29,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,You've Got So Far to Go,12/7/20 19:26,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,Madam Me,12/7/20 19:23,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,Keep 'em Coming,12/7/20 19:19,Monday,indie
Alkaline Trio,Maybe I'll Catch Fire,Radio,12/7/20 18:29,Monday,indie
The Smashing Pumpkins,(Rotten Apples) The Smashing Pumpkins Greatest Hits,Drown,12/7/20 18:25,Monday,rock
Weezer,Hurley,Memories,12/7/20 18:21,Monday,punk
Weezer,Weezer (Green Album),O Girlfriend,12/7/20 18:17,Monday,punk
Weezer,Weezer (Green Album),Glorious Day,12/7/20 18:15,Monday,punk
Weezer,Weezer (Green Album),Simple Pages,12/7/20 18:12,Monday,punk
Weezer,Weezer (Green Album),Smile,12/7/20 18:09,Monday,punk
Weezer,Weezer (Green Album),Knock-Down Drag-Out,12/7/20 18:07,Monday,punk
Weezer,Weezer (Green Album),Crab,12/7/20 18:04,Monday,punk
Weezer,Weezer (Green Album),Island in the Sun,12/7/20 18:01,Monday,punk
Weezer,Weezer (Green Album),Hash Pipe,12/7/20 17:58,Monday,punk
Weezer,Weezer (Green Album),Photograph,12/7/20 17:56,Monday,punk
Weezer,Weezer (Green Album),Don't Let Go,12/7/20 17:53,Monday,punk
Weezer,Hurley,Memories,12/7/20 3:12,Monday,punk
Weezer,Weezer (Green Album),Crab,12/7/20 3:09,Monday,punk
Weezer,Weezer (Green Album),O Girlfriend,12/7/20 3:05,Monday,punk
Weezer,Weezer (Green Album),Glorious Day,12/7/20 3:03,Monday,punk
Weezer,Weezer (Green Album),Simple Pages,12/7/20 3:00,Monday,punk
Weezer,Weezer (Green Album),Smile,12/7/20 2:57,Monday,punk
Weezer,Weezer (Green Album),Photograph,12/7/20 2:55,Monday,punk
Weezer,Weezer (Green Album),Hash Pipe,12/7/20 2:52,Monday,punk
Weezer,Weezer (Green Album),Knock-Down Drag-Out,12/7/20 2:49,Monday,punk
Weezer,Weezer (Green Album),Island in the Sun,12/7/20 2:47,Monday,punk
Weezer,Weezer (Green Album),Don't Let Go,12/7/20 2:44,Monday,punk
Against Me!,Body Of War: Songs That Inspired An Iraq War Veteran,White People for Peace,12/7/20 2:35,Monday,rock
The Menzingers,Rented World,I Don't Wanna Be An Asshole Anymore,12/7/20 2:30,Monday,rock
Descendents,Cool to Be You,'Merican,12/7/20 2:20,Monday,jazz
Propagandhi,Victory Lap (Deluxe Edition),Victory Lap,12/7/20 2:16,Monday,jazz
Alkaline Trio,Is This Thing Cursed?,Blackbird,12/7/20 2:10,Monday,indie
Banner Pilot,Heart Beats Pacific,Alchemy,12/7/20 2:08,Monday,rock
NOFX,The War on Errorism,The Separation of Church and Skate,12/7/20 2:02,Monday,rock
Jimmy Eat World,Bleed American (Deluxe Edition),Bleed American,12/7/20 1:59,Monday,alternative
Teenage Bottlerocket,They Came From the Shadows,Skate or Die,12/7/20 1:57,Monday,punk
Propagandhi,Victory Lap (Deluxe Edition),Failed Imagineer,12/7/20 1:53,Monday,jazz
Iron Chic,Not Like This,Cutesy Monster Man,12/7/20 1:48,Monday,rock
Pkew Pkew Pkew,PKEW PKEW PKEW,Mid 20's Skateboarder,12/4/20 23:25,Friday,jazz
Iron Chic,Not Like This,Cutesy Monster Man,12/4/20 23:23,Friday,rock
Dillinger Four,Midwestern Songs of the Americas,Doublewhiskeycokenoice,12/4/20 23:20,Friday,rock
Hot Water Music,Caution,Trusty Chords,12/4/20 23:13,Friday,jazz
Dead to Me,I Wanna Die In Los Angeles,I Wanna Die In Los Angeles,12/4/20 23:11,Friday,alternative
The Bouncing Souls,Hopeless Romantic,Hopeless Romantic,12/4/20 23:09,Friday,rock
The Draft,In A Million Pieces,New Eyes Open,12/4/20 22:54,Friday,rock
Hot Water Music,Caution,Trusty Chords,12/4/20 22:50,Friday,jazz
The Lillingtons,Death by Television,Black Hole in My Mind,12/4/20 22:43,Friday,indie
Iron Chic,Not Like This,Cutesy Monster Man,12/4/20 22:34,Friday,rock
The Velvet Underground,Loaded (2015 Remaster),Rock and Roll - Full Length Version; 2015 Remaster,12/4/20 19:23,Friday,electronic
The Velvet Underground,Loaded (2015 Remaster),Sweet Jane - Full Length Version; 2015 Remaster,12/4/20 19:19,Friday,electronic
Radiohead,OK Computer,Karma Police,12/4/20 18:18,Friday,rock
Dinosaur Jr.,Green Mind,The Wagon,12/4/20 18:04,Friday,rock
The Replacements,Let It Be,Favorite Thing,12/4/20 17:26,Friday,punk
Joe Strummer,Streetcore,Coma Girl,12/4/20 17:22,Friday,jazz
Radiohead,OK Computer OKNOTOK 1997 2017,Climbing Up the Walls - Remastered,12/4/20 17:17,Friday,rock
Wilco,Sky Blue Sky,Hate It Here,12/3/20 20:47,Thursday,punk
The Black Keys,Brothers,Tighten Up,12/3/20 20:33,Thursday,rock
Tame Impala,Currents,Let It Happen,12/3/20 20:10,Thursday,alternative
Queens of the Stone Age,Over The Years And Through The Woods (Live At Brixton Academy / 2005),Monsters In The Parasol - Live At Brixton Academy / 2005,12/3/20 17:49,Thursday,rock
Queens of the Stone Age,Over The Years And Through The Woods (Live At Brixton Academy / 2005),Regular John - Live At Brixton Academy / 2005,12/3/20 17:44,Thursday,rock
Queens of the Stone Age,Over The Years And Through The Woods (Live At Brixton Academy / 2005),Go With The Flow - Live At Brixton Academy / 2005,12/3/20 17:41,Thursday,rock
Surfer Blood,Carefree Theatre,Parkland (Into The Silence),12/2/20 19:08,Wednesday,rock
blink-182,Take Off Your Pants and Jacket,Please Take Me Home,12/2/20 18:33,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,Shut Up,12/2/20 18:30,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,Give Me One Good Reason,12/2/20 18:27,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,Everytime I Look for You,12/2/20 18:24,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,Reckless Abandon,12/2/20 18:20,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,Roller Coaster,12/2/20 18:18,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,Stay Together for the Kids,12/2/20 18:14,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,The Rock Show,12/2/20 18:11,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,Story of a Lonely Guy,12/2/20 18:07,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,Happy Holidays You Bastard,12/2/20 18:06,Wednesday,punk
blink-182,Take Off Your Pants and Jacket,First Date,12/2/20 18:04,Wednesday,punk
